,MONTH,DOW,AGENCY_ID,ROUTE_SHORT_NAME,DIR,SEQ,NUMDAYS,OBSDAYS,TRIP_STOPS,OBS_TRIP_STOPS,IMP_TRIP_STOPS,WGT_TRIP_STOPS,STOP_ID,ROUTE_LONG_NAME,ROUTE_TYPE,TRIP_HEADSIGN,HEADWAY_S,FARE,STOPNAME,STOPNAME_AVL,EOL,SOL,TIMEPOINT,ARRIVAL_TIME_DEV,DEPARTURE_TIME_DEV,DWELL_S,DWELL,RUNTIME_S,RUNTIME,TOTTIME_S,TOTTIME,SERVMILES_S,SERVMILES,RUNSPEED_S,RUNSPEED,TOTSPEED_S,TOTSPEED,ONTIME5,ON,OFF,LOAD_ARR,LOAD_DEP,PASSMILES,PASSHOURS,WAITHOURS,FULLFARE_REV,PASSDELAY_DEP,PASSDELAY_ARR,RDBRDNGS,DOORCYCLES,WHEELCHAIR,BIKERACK,CAPACITY,VC,CROWDED,CROWDHOURS,Total_Pop,Total_Housing_Units,Workers_16_And_Over_Mean_Travel_Time_To_Work_(Minutes),VAC_RATE,OCC_RATE,PER_INCOME_0-15,PER_INCOME_15-50,PER_INCOME_50-100,PER_INCOME_100+,AVG_HH_SIZE,PER_HH_0VEH,POP_DEN_ACS,HH_DEN_ACS,HU_DEN_ACS,Average Hourly Price,parking_rate,PRICE1HR,PRICE2HR,PRICE3HR,PRICE4HR,PRICE12HR,PRICEDAY,PRICEDAYDISCOUNT,BART_FROMS,BART_TOS,CALTRAIN_OFF,CALTRAIN_ON,MUNI_RAIL_ALIGHTINGS,MUNI_RAIL_BOARDINGS,EDHLTH_RAC_SCALED,EDHLTH_WAC_SCALED,EMP_RAC_SCALED,EMP_WAC_SCALED,LEISER_RAC_SCALED,LEISER_WAC_SCALED,OTHER_RAC_SCALED,OTHER_WAC_SCALED,RETAIL_RAC_SCALED,RETAIL_WAC_SCALED,HOUSING_09_SCALED,NUM_BUS_STOPS,Count_,EDD_EMP,FREQ_S
5954,2009-10-01,1,SFMTA,K-OWL,1,60,22,0.0,1,0,0.0,,5687,,3,EMBARCADERO STATION,,2.0,MARKET ST & NOE ST,,0,0,,,,0.0,,0.8699999999999999,,0.8699999999999999,,0.15600000000000006,,10.76,,10.76,,,,,,,,,,,,,,,,,,,,,3151.0,1817.0,25.4,0.10566868464501926,0.8943313153549808,0.03323076923076923,0.17415384615384616,0.3563076923076923,0.4363076923076923,1.9390769230769231,0.31138461538461537,44.57501703163161,22.98775077004169,25.70384193794816,154.0,0.562671433,,,,,,,,,,,,,,101.6937781902824,18.805889844057496,447.9951470404496,440.34188286707604,63.3208281202426,188.47577590792457,254.22142208435486,137.14418375043405,28.759118645569853,95.91603336465981,447.8320324857261,1.0,0.0,638.0,
5955,2009-10-01,1,SFMTA,K-OWL,1,61,22,0.0,1,0,0.0,,5691,,3,EMBARCADERO STATION,,2.0,MARKET ST & SANCHEZ ST,,0,0,,,,0.0,,0.9499999999999996,,0.9499999999999996,,0.16899999999999998,,10.67,,10.67,,,,,,,,,,,,,,,,,,,,,3151.0,1817.0,25.4,0.10566868464501926,0.8943313153549808,0.03323076923076923,0.17415384615384616,0.3563076923076923,0.4363076923076923,1.9390769230769231,0.31138461538461537,44.57501703163161,22.98775077004169,25.70384193794816,172.0,0.559758125,,,,,,,,,,,,,,121.5828632587832,22.09333141210893,582.1739674449814,546.9157357608202,79.66638962427344,244.93946892059319,347.6497823288508,190.15912933937847,33.27493223307373,89.7238060887395,517.9982087376148,3.0,0.0,328.0,
5956,2009-10-01,1,SFMTA,K-OWL,1,62,22,0.0,1,0,0.0,,5662,,3,EMBARCADERO STATION,,2.0,MARKET ST & CHURCH ST,,0,0,,,,0.0,,0.8699999999999999,,0.8699999999999999,,0.15399999999999994,,10.62,,10.62,,,,,,,,,,,,,,,,,,,,,3151.0,1817.0,25.4,0.10566868464501926,0.8943313153549808,0.03323076923076923,0.17415384615384616,0.3563076923076923,0.4363076923076923,1.9390769230769231,0.31138461538461537,44.57501703163161,22.98775077004169,25.70384193794816,200.0,0.8294011840000001,,,,,,,,,,,,5037.0,5157.0,101.40475485071869,23.07046346024323,529.0053733773601,730.7272019158447,80.16237261504048,287.78960986991416,314.1323488267832,339.1818983743331,33.305897084817985,80.68523021135434,540.2620537135282,8.0,0.0,630.0,
5957,2009-10-01,1,SFMTA,K-OWL,1,103,22,0.0,1,0,0.0,,5668,,3,EMBARCADERO STATION,,2.0,MARKET ST & DOLORES ST,,0,0,,,,0.0,,0.8800000000000001,,0.8800000000000001,,0.15799999999999995,,10.77,,10.77,,,,,,,,,,,,,,,,,,,,,3151.0,1817.0,25.4,0.10566868464501926,0.8943313153549808,0.03323076923076923,0.17415384615384616,0.3563076923076923,0.4363076923076923,1.9390769230769231,0.31138461538461537,44.57501703163161,22.98775077004169,25.70384193794816,200.0,0.38491249,,,,,,,,,,,,,,62.18384811759114,3.811314861760714,326.24130062714534,441.13605049457635,54.30211526379219,83.58396482955798,185.428215164178,87.16420723263846,24.327122081583987,266.57656357061927,397.8175079973007,1.0,0.0,407.0,
5958,2009-10-01,1,SFMTA,K-OWL,1,104,22,0.0,1,0,0.0,,5675,,3,EMBARCADERO STATION,,2.0,MARKET ST & GUERRERO ST,,0,0,,,,0.0,,0.9200000000000004,,0.9200000000000004,,0.165,,10.76,,10.76,,,,,,,,,,,,,,,,,,,,,5660.0,3152.0,27.4,0.1230964467005076,0.8769035532994924,0.15955137481910275,0.28871201157742404,0.2532561505065123,0.2984804630969609,2.0477568740955143,0.4706946454413893,67.69849061183245,33.05982827758037,37.700643535069936,147.0,0.318493021,,,,,,,,,,,,,,117.2441129572711,0.0,609.3283825664959,176.01841350018643,78.69698332382836,30.361570106852497,369.8949037612694,134.83573161524023,43.492382524127294,10.821111778093698,738.0955734978656,2.0,0.0,133.0,
5959,2009-10-01,1,SFMTA,K-OWL,1,105,22,0.0,1,0,0.0,,5673,,3,EMBARCADERO STATION,,2.0,MARKET ST & GOUGH ST,,0,0,,,,0.0,,1.2800000000000002,,1.2800000000000002,,0.2280000000000001,,10.69,,10.69,,,,,,,,,,,,,,,,,,,,,5717.0,2800.0,26.0,0.1275,0.8725,0.2329103561195252,0.40032746623004495,0.18051575931232086,0.18624641833810893,2.340155546459272,0.5820712239050347,51.906134896242044,22.18063452011883,25.421930682084607,200.0,0.521217499,,,,,,,,,,,,,,57.351616084272116,207.66569806485145,302.62516985930284,671.1148164536828,43.907151421620426,211.78201232783212,180.65047895718482,197.73807328404249,20.71592339622555,53.929032776956426,573.0011201915721,2.0,0.0,636.0,
5960,2009-10-01,1,SFMTA,K-OWL,1,106,22,0.0,1,0,0.0,,5692,,3,EMBARCADERO STATION,,2.0,MARKET ST & SOUTH VAN NESS AVE,,0,0,,,,0.0,,1.2300000000000002,,1.2300000000000002,,0.21,,10.24,,10.24,,,,,,,,,,,,,,,,,,,,,5717.0,2800.0,26.0,0.1275,0.8725,0.2329103561195252,0.40032746623004495,0.18051575931232086,0.18624641833810893,2.340155546459272,0.5820712239050347,51.906134896242044,22.18063452011883,25.421930682084607,300.0,,,,,,,,,,,,,4626.0,4228.0,19.342174461095684,853.0601225341333,112.71339764888495,1823.7480577333279,20.36614171435271,189.03757310325688,63.09978651945465,654.4088073260655,9.905294953981926,127.24155476987177,239.2885034860344,7.0,0.0,6440.0,
5961,2009-10-01,1,SFMTA,K-OWL,1,107,22,0.0,1,0,0.0,,5652,,3,EMBARCADERO STATION,,2.0,MARKET ST & 9TH ST,,0,0,,,,0.0,,1.1000000000000003,,1.1000000000000003,,0.2300000000000001,,12.55,,12.55,,,,,,,,,,,,,,,,,,,,,5905.0,3422.0,26.4,0.20631209818819404,0.7936879018118059,0.3556701030927835,0.3243740795287187,0.2106038291605302,0.10935198821796754,2.1741531664212075,0.7308541973490427,37.93811281177236,17.449604470241113,21.985473673477568,300.0,,700.0,700.0,1500.0,1500.0,1500.0,1500.0,1145.0,,,,,,,54.596023077427816,353.34724621026106,295.6640112276665,1416.3805182461035,46.195366320501826,374.8468081679689,173.01145445246237,641.4675805704779,21.861167377274484,46.718883297395976,732.5296777137236,3.0,0.0,15466.0,
5962,2009-10-01,1,SFMTA,K-OWL,1,108,22,0.0,1,0,0.0,,5651,,3,EMBARCADERO STATION,,2.0,MARKET ST & 8TH ST,,0,0,,,,0.0,,0.5500000000000002,,0.5500000000000002,,0.117,,12.76,,12.76,,,,,,,,,,,,,,,,,,,,,5905.0,3422.0,26.4,0.20631209818819404,0.7936879018118059,0.3556701030927835,0.3243740795287187,0.2106038291605302,0.10935198821796754,2.1741531664212075,0.7308541973490427,37.93811281177236,17.449604470241113,21.985473673477568,300.0,0.805851755,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,845.0,7007.0,6915.0,,,4071.0,4514.0,49.645372367679386,206.65684424841103,240.3540490940481,978.7357743632277,33.28818091578455,352.9393655381601,143.90665469615215,378.94386680031135,13.513841114431958,40.195697776345156,470.4793109442413,5.0,0.0,3750.0,
5963,2009-10-01,1,SFMTA,K-OWL,1,109,22,0.0,1,0,0.0,,5650,,3,EMBARCADERO STATION,,2.0,MARKET ST & 7TH ST,,0,0,,,,0.0,,0.8200000000000002,,0.8200000000000002,,0.17099999999999993,,12.51,,12.51,,,,,,,,,,,,,,,,,,,,,5905.0,3422.0,26.4,0.20631209818819404,0.7936879018118059,0.3556701030927835,0.3243740795287187,0.2106038291605302,0.10935198821796754,2.1741531664212075,0.7308541973490427,37.93811281177236,17.449604470241113,21.985473673477568,300.0,0.81317367,150.0,250.0,400.0,550.0,1400.0,1400.0,1084.0,,,,,,,89.6519338430001,303.5697007026713,477.68384037712923,1103.9690382273038,64.91127084944665,215.122470160383,287.6597138203798,545.8065922352489,35.46092186430253,39.47027512900085,934.7664716730808,6.0,0.0,1555.0,
5964,2009-10-01,1,SFMTA,K-OWL,1,110,22,0.0,1,0,0.0,,5647,,3,EMBARCADERO STATION,,2.0,MARKET ST & 6TH ST,,0,0,,,,0.0,,0.8000000000000003,,0.8000000000000003,,0.16999999999999996,,12.75,,12.75,,,,,,,,,,,,,,,,,,,,,5905.0,3422.0,26.4,0.20631209818819404,0.7936879018118059,0.3556701030927835,0.3243740795287187,0.2106038291605302,0.10935198821796754,2.1741531664212075,0.7308541973490427,37.93811281177236,17.449604470241113,21.985473673477568,350.0,0.24487424,,,,,,,,,,,,,,65.06371450908551,173.5978950944967,378.9131160252803,1300.4506427633812,68.94073088617722,130.03700254041553,210.57658787205727,885.5403102302182,34.33208275796021,111.27543489825048,1038.595358999272,5.0,0.0,788.0,
5965,2009-10-01,1,SFMTA,K-OWL,1,111,22,0.0,1,0,0.0,,5645,,3,EMBARCADERO STATION,,2.0,MARKET ST & 5TH ST,,0,0,,,,0.0,,0.8299999999999997,,0.8299999999999997,,0.17399999999999996,,12.58,,12.58,,,,,,,,,,,,,,,,,,,,,5905.0,3422.0,26.4,0.20631209818819404,0.7936879018118059,0.3556701030927835,0.3243740795287187,0.2106038291605302,0.10935198821796754,2.1741531664212075,0.7308541973490427,37.93811281177236,17.449604470241113,21.985473673477568,350.0,,,,,,,,,4673.0,4772.0,,,2496.0,4136.0,36.919558269092576,203.48467945274987,220.3314763646952,3979.522398095036,30.84980451694301,877.5943495041287,137.50162724974524,1436.1239332926339,15.060486328914326,1462.3194358455246,683.8262128512799,10.0,0.0,6945.0,
5966,2009-10-01,1,SFMTA,K-OWL,1,112,22,0.0,1,0,0.0,,5643,,3,EMBARCADERO STATION,,2.0,MARKET ST & 4TH ST,,0,0,,,,0.0,,0.8200000000000002,,0.8200000000000002,,0.17300000000000001,,12.66,,12.66,,,,,,,,,,,,,,,,,,,,,5905.0,3422.0,26.4,0.20631209818819404,0.7936879018118059,0.3556701030927835,0.3243740795287187,0.2106038291605302,0.10935198821796754,2.1741531664212075,0.7308541973490427,37.93811281177236,17.449604470241113,21.985473673477568,213.0,0.174945286,600.0,1200.0,1800.0,2400.0,2600.0,2600.0,1757.0,4673.0,4772.0,,,,,9.781262091296474,366.3655648517461,80.81525778008555,5931.977528289001,14.92894839485938,1122.725016233324,51.1987169740928,1813.5888330026635,4.906330319836897,2629.298114201266,102.7070736250125,6.0,0.0,4181.0,
5967,2009-10-01,1,SFMTA,K-OWL,1,113,22,0.0,1,0,0.0,,5640,,3,EMBARCADERO STATION,,2.0,MARKET ST & 3RD ST,,0,0,,,,0.0,,0.8699999999999999,,0.8699999999999999,,0.18299999999999994,,12.62,,12.62,,,,,,,,,,,,,,,,,,,,,1054.0,1107.0,20.9,0.37308039747064137,0.6269196025293586,0.008645533141210375,0.3242074927953891,0.12968299711815562,0.5374639769452448,1.5187319884726225,0.35446685878962536,7.576294607880626,4.9885658993065976,7.957265778865135,350.0,1.052737905,300.0,600.0,900.0,1200.0,2000.0,2000.0,1573.0,,,,,,,12.274665661189578,583.5307385180568,75.91673766719653,7223.36455201788,11.42720328862411,1114.7017942792884,48.19282760944519,4723.7738867859725,4.022041107937648,801.3581324345643,385.39193504967835,8.0,0.0,5723.0,
5968,2009-10-01,1,SFMTA,K-OWL,1,116,22,0.0,1,0,0.0,,7264,,3,EMBARCADERO STATION,,2.0,MARKET ST & 1ST ST,,0,0,,,,0.0,,1.5799999999999992,,1.5799999999999992,,0.33399999999999985,,12.68,,12.68,,,,,,,,,,,,,,,,,,,,,1054.0,1107.0,20.9,0.37308039747064137,0.6269196025293586,0.008645533141210375,0.3242074927953891,0.12968299711815562,0.5374639769452448,1.5187319884726225,0.35446685878962536,7.576294607880626,4.9885658993065976,7.957265778865135,82.0,,1066.6666666666667,2133.333333333333,2866.666666666666,2866.666666666666,2866.666666666666,2866.666666666666,2249.6666666666665,,,,,,,4.603138513947869,515.9595064985418,24.918240593684374,14821.640943760469,2.1314508074791862,527.3129030037092,16.390705224104348,13279.595357641916,1.7929460481529595,498.77317661630235,21.076443493461813,10.0,0.0,16929.0,
5969,2009-10-01,1,SFMTA,K-OWL,1,117,22,0.0,1,0,0.0,,5658,,3,EMBARCADERO STATION,,2.0,MARKET ST & BEALE ST,,0,0,,,,0.0,,0.7799999999999998,,0.7799999999999998,,0.16400000000000006,,12.62,,12.62,,,,,,,,,,,,,,,,,,,,,1054.0,1107.0,20.9,0.37308039747064137,0.6269196025293586,0.008645533141210375,0.3242074927953891,0.12968299711815562,0.5374639769452448,1.5187319884726225,0.35446685878962536,7.576294607880626,4.9885658993065976,7.957265778865135,142.0,,,,,,,,,9083.0,8795.0,,,0.0,1312.0,13.042828198629973,110.28686872096071,64.43827566080003,16642.404841113013,6.000000000029262,569.7327634708067,41.5109483429987,15861.788601243072,3.8844991191420735,100.5966076781784,60.43889684801479,10.0,0.0,16506.0,
5970,2009-10-01,1,SFMTA,K-OWL,1,118,22,0.0,1,0,0.0,,6475,,3,EMBARCADERO STATION,,2.0,SPEAR ST & MARKET ST,,0,0,,,,0.0,,0.58,,0.58,,0.10700000000000004,,11.07,,11.07,,,,,,,,,,,,,,,,,,,,,1054.0,1107.0,20.9,0.37308039747064137,0.6269196025293586,0.008645533141210375,0.3242074927953891,0.12968299711815562,0.5374639769452448,1.5187319884726225,0.35446685878962536,7.576294607880626,4.9885658993065976,7.957265778865135,55.0,,,,,,,,,9083.0,8795.0,,,0.0,1312.0,2.6938850829920806,37.69451758844815,11.01201439993192,8439.781464632495,0.8297419038217927,601.9921828134003,6.1082827523703385,7703.137620513171,1.3801046607477074,96.95714371747525,0.6223218936559336,8.0,0.0,12130.0,
5971,2009-10-01,1,SFMTA,K-OWL,1,120,22,0.0,1,0,0.0,,6497,,3,EMBARCADERO STATION,,2.0,STEUART ST & MISSION ST,,1,0,,,,0.0,,1.2699999999999998,,1.2699999999999998,,0.12800000000000009,,6.05,,6.05,,,,,,,,,,,,,,,,,,,,,2415.0,1805.0,20.9,0.17617728531855956,0.8238227146814404,0.023537323470073968,0.0847343644922663,0.2602555480833893,0.6314727639542703,1.6240753194351043,0.28917283120376597,14.310567854818265,8.811517349944,10.695890260019448,117.0,,500.0,1000.0,1500.0,2000.0,2000.0,2000.0,1681.0,,,,,,,44.380093769731594,42.40430014103713,335.7920341888907,5520.898076982198,34.701281488744876,896.2552844827368,238.60162706621804,4514.135030021732,18.10903186419621,68.10346233669426,220.538651259626,6.0,0.0,3189.0,
6000,2009-10-01,1,SFMTA,L-OWL,0,93,22,8.0,6,0,0.0,6.431372549019607,5247,,3,WAWONA & 46TH AV.,30.0,2.0,LAGUNA HONDA BLVD/FOREST HILL STA,FOREST HILL STATION NW-NS,0,0,,,,0.0,,1.32,,1.32,,0.37200000000000005,0.3987450980392157,16.91,,16.91,,,,,,,,,,,,,,,,,,,,,5320.0,1994.0,34.4,0.06318956870611836,0.9368104312938816,0.046573875802997856,0.15738758029978586,0.2403640256959315,0.5556745182012848,2.8479657387580297,0.057815845824411134,22.208512335646486,7.79802651183978,8.324017593473513,0.0,1.4017894290000001,,,,,,,,,,,,2750.0,2881.0,33.6628544967747,11.946812606198073,132.06874192076265,43.65310025221682,10.342784704202023,10.466170106555598,76.94397845965563,20.88048414932385,11.119124260130265,0.35963339013931844,61.72252133051603,7.0,0.0,45.0,2.0
6175,2009-10-01,1,SFMTA,N-OWL,0,79,22,0.0,8,0,0.0,8.0,5221,,3,LA PLAYA & JUDAH,30.0,2.0,JUDAH/LA PLAYA/OCEAN BEACH,,0,0,,,,0.0,,6.1599999999999975,,6.1599999999999975,,1.3919999999999997,1.3919999999999997,13.56,,13.56,,,,,,,,,,,,,,,,,,,,,4677.0,1792.0,35.0,0.06863839285714286,0.9313616071428572,0.09107249850209706,0.29478729778310364,0.3684841222288796,0.2456560814859198,2.8022768124625523,0.09227082085080887,50.814623011634254,18.13333457481668,19.469703749593453,0.0,0.977137795,,,,,,,,,,,,701.0,959.0,83.70925031221111,0.0,426.7353953187224,27.773793373712746,78.5499149234879,11.29488927647376,230.6974343120108,16.478904097238992,33.77879577101257,0.0,352.84216782378724,1.0,0.0,34.0,2.0
6227,2009-10-01,1,SFMTA,N-OWL,1,121,22,0.0,9,0,0.0,9.0,6498,,3,TOWNSEND & 4TH ST.,30.0,2.0,STEUART ST & MISSION ST,,0,0,,,,0.0,,0.0,,0.0,,0.08099999999999997,0.08099999999999997,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,1054.0,1107.0,20.9,0.37308039747064137,0.6269196025293586,0.008645533141210375,0.3242074927953891,0.12968299711815562,0.5374639769452448,1.5187319884726225,0.35446685878962536,7.576294607880626,4.9885658993065976,7.957265778865135,400.0,,1200.0,2400.0,3600.0,3900.0,3900.0,3900.0,2300.0,,,,,,,47.0607212424968,49.41679281623314,356.51498655927134,5914.235462777482,36.789353162522495,917.5045575145873,253.48361855739967,4874.971990139463,19.18129359685224,72.34212230719938,234.04045839370042,6.0,0.0,3435.0,2.0
6234,2009-11-01,1,SFMTA,016AX,0,4,20,0.0,13,0,0.0,13.0,7305,NORIEGA A EXP,3,48TH AVENUE,10.66666666666666,2.0,EDDY ST & CYRIL MAGNIN ST,,0,0,,,,0.0,,2.990000000000001,,2.990000000000001,,0.42900000000000016,0.4290000000000001,8.61,,8.61,,,,,,,,,,,,,,,,,,,,,6317.0,4775.0,29.4,0.16481675392670156,0.8351832460732984,0.6509528585757272,0.2780842527582748,0.06720160481444333,0.003761283851554609,1.5840020060180542,0.9127382146439318,129.00116307087168,81.44002506358022,97.51156461348936,350.0,0.320246428,,,,,,,,,,,,2496.0,4136.0,53.87457360869898,180.15121852535046,306.5278232785729,3867.6298306417607,43.92636491099748,1155.3053964623118,184.1228633846938,1410.5264634564267,24.604021374182647,1121.6467521976717,980.850695585575,12.0,0.0,7852.0,5.6250000000000036
6296,2009-11-01,1,SFMTA,016BX,0,4,20,0.0,14,0,0.0,14.0,7305,NORIEGA B EXP,3,SUNSET BLVD.,9.615384615384617,2.0,EDDY ST & CYRIL MAGNIN ST,,0,0,,,,0.0,,3.22,,3.22,,0.4619999999999999,0.462,8.61,,8.61,,,,,,,,,,,,,,,,,,,,,6317.0,4775.0,29.4,0.16481675392670156,0.8351832460732984,0.6509528585757272,0.2780842527582748,0.06720160481444333,0.003761283851554609,1.5840020060180542,0.9127382146439318,129.00116307087168,81.44002506358022,97.51156461348936,350.0,0.320246428,,,,,,,,,,,,2496.0,4136.0,53.87457360869898,180.15121852535046,306.5278232785729,3867.6298306417607,43.92636491099748,1155.3053964623118,184.1228633846938,1410.5264634564267,24.604021374182647,1121.6467521976717,980.850695585575,12.0,0.0,7852.0,6.239999999999999
6392,2009-11-01,1,SFMTA,1,0,41,20,0.0,5,0,0.0,11.420151046430039,7296,CALIFORNIA,3,6TH AVENUE,9.0,2.0,CORWALL ST & 6TH AVE,,0,0,,,,0.0,,3.5,,3.5,,0.625,0.9668296115815448,10.71,,10.71,,,,,,,,,,,,,,,,,,,,,4658.0,2059.0,29.6,0.047595920349684316,0.9524040796503156,0.1101478837327894,0.352371239163692,0.28250892401835803,0.2549719530851606,2.3753187149413564,0.3090260071392147,44.92217099605092,18.9120603957183,19.85718121100662,200.0,0.7218362290000001,,,,,,,,,,,,,,97.659677755392,9.206969095476547,451.6059062854528,248.3150375916384,68.56711532114143,51.11057479389058,240.941720789846,124.68882638051069,44.43739241907331,63.3086673217605,433.6626026231551,5.0,0.0,144.0,6.666666666666667
6406,2009-11-01,1,SFMTA,1,0,55,20,0.0,164,0,0.0,161.54530659169902,3550,CALIFORNIA,3,GEARY & 33RD AV.,8.061646341463414,2.0,32ND AVE & GEARY BLVD,,0,0,,,,0.0,,103.85,,103.85,,21.155999999999988,21.1779529233592,12.22,,12.22,,,,,,,,,,,,,,,,,,,,,5978.0,2438.0,32.7,0.03691550451189498,0.9630844954881048,0.14395229982964225,0.2670357751277683,0.2270017035775128,0.3620102214650766,2.5459965928449746,0.22913117546848386,59.284882934520596,23.285531135873928,24.17807704823707,0.0,0.947044295,,,,,,,,,,,,,,79.3001697004954,23.561194800421426,406.2383154013477,152.9034653431744,65.77002422123121,18.057913017850748,228.62813450116548,96.80499658551192,32.53998697845553,14.479360939390247,409.42504908914566,8.0,0.0,104.0,7.4426484936956845
6462,2009-11-01,1,SFMTA,10,0,2,20,0.0,63,0,0.0,63.0,5472,TOWNSEND,3,DE HARO & 17TH ST.,12.619365079365075,2.0,NORTH POINT ST & VAN NESS AVE,,0,0,,,,0.0,,3.37,,3.37,,1.0710000000000004,1.0710000000000002,19.07,,19.07,,,,,,,,,,,,,,,,,,,,,4354.0,3031.0,24.4,0.08545034642032333,0.9145496535796768,0.046176046176046176,0.19408369408369408,0.33585858585858586,0.42388167388167386,1.5707070707070707,0.2521645021645021,34.17577804791276,21.758212390632558,23.79117667965631,375.0,1.052737905,,,,,,,,,,,,,,34.213257765694784,2.517355005413662,176.3933276359854,86.75955567915001,15.137250218474653,28.36307626516872,113.47633718856287,55.44438489018005,13.566482463253086,0.4347395183875708,203.5679735416923,8.0,0.0,75.0,4.754597368619659
6543,2009-11-01,1,SFMTA,108,0,6,20,0.0,76,0,0.0,73.86274559719942,7254,TREASURE ISLAND,3,TREASURE ISLAND,18.94736842105263,2.0,TREASURE ISLAND RD & MACALLA RD,,0,0,,,,0.0,,0.0,,0.0,,0.7600000000000001,0.7564941541398233,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,2530.0,909.0,29.7,0.29262926292629265,0.7073707370737073,0.1057542768273717,0.3297045101088647,0.343701399688958,0.22083981337480565,3.9346811819595646,0.19906687402799372,3.7629184921146654,0.9563464784307236,1.3519734819494986,0.0,,,,,,,,,,,,,,,5.841241649659728,0.0,32.02518055118249,2.3084227248012166,6.134818143277029,0.06376626616140718,17.217730761162702,2.244656458639809,2.8313899970830314,0.0,19.207741603948268,3.0,0.0,36.0,3.166666666666667
6967,2009-11-01,1,SFMTA,18,0,2,20,0.0,63,0,0.0,63.0,4874,46TH AVENUE,3,STONESTOWN,18.19047619047619,2.0,LEGION OF HONOR,,0,0,,,,0.0,,1.46,,1.46,,0.378,0.37799999999999995,15.53,,15.53,,,,,,,,,,,,,,,,,,,,,443.0,81.0,32.5,0.0,1.0,0.08641975308641975,0.13580246913580246,0.25925925925925924,0.5185185185185186,5.469135802469137,0.2222222222222222,1.7531957932183213,0.32056175903088946,0.32056175903088946,0.0,0.810247644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0371300165829316,0.2592825041457329,6.417241977606889,2.1485230324696856,0.9074887645100652,1.62995802417822,3.8244169361495604,0.2592825041457329,0.6482062603643323,0.0,0.12964125207286645,1.0,0.0,,3.298429319371728
7011,2009-11-01,1,SFMTA,18,0,46,20,0.0,63,0,0.0,63.0,4828,46TH AVENUE,3,STONESTOWN,18.14793650793651,2.0,1100 LAKE MERCED BLVD,,0,0,,,,0.0,,152.94000000000003,,152.94000000000003,,46.93499999999999,46.935,18.41,,18.41,,,,,,,,,,,,,,,,,,,,,2753.0,1550.0,35.2,0.029677419354838717,0.9703225806451612,0.1283244680851064,0.2566489361702128,0.42819148936170215,0.18683510638297868,1.8304521276595744,0.12234042553191488,2.313362070483899,1.263820034147397,1.302474104340735,0.0,1.828547256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.7336364017556191,6.375747561756341,9.231361843423326,10.15823988551818,1.099988256197094,0.3860540778509453,6.174137895738399,3.396438245910895,1.2235992897322152,0.0,16.719676121671277,1.0,0.0,2.0,3.3061610047930583
7217,2009-11-01,1,SFMTA,1AX,0,2,20,0.0,9,0,0.0,9.0,5942,CALIFORNIA A EXPRESS,3,GEARY & 33RD AV.,13.75375,2.0,PINE ST & DAVIS ST,,0,0,,,,0.0,,1.4999999999999998,,1.4999999999999998,,0.09899999999999998,0.099,3.96,,3.96,,,,,,,,,,,,,,,,,,,,,1531.0,1222.0,16.8,0.2405891980360065,0.7594108019639935,0.3588362068965517,0.3362068965517241,0.17780172413793102,0.1271551724137931,1.6497844827586208,0.7909482758620692,11.140964763791695,6.752981907771844,8.892396434587491,350.0,,1150.0,2300.0,3100.0,3100.0,3100.0,3100.0,2390.5,,,,,0.0,1312.0,12.321973723024833,178.75062172288503,60.691552411277605,17129.051199260553,6.000000000029262,706.857183826448,38.65351437702408,16126.040376138348,3.716064311199432,117.40301757287642,60.29120164382969,8.0,0.0,21966.0,4.362446605471235
7247,2009-11-01,1,SFMTA,1BX,0,2,20,0.0,11,0,0.0,11.0,5942,CALIRORNIA B EXPRESS,3,PARK PRESIDIO,11.0,2.0,PINE ST & DAVIS ST,,0,0,,,,0.0,,1.98,,1.98,,0.12099999999999995,0.121,3.67,,3.67,,,,,,,,,,,,,,,,,,,,,1531.0,1222.0,16.8,0.2405891980360065,0.7594108019639935,0.3588362068965517,0.3362068965517241,0.17780172413793102,0.1271551724137931,1.6497844827586208,0.7909482758620692,11.140964763791695,6.752981907771844,8.892396434587491,350.0,,1150.0,2300.0,3100.0,3100.0,3100.0,3100.0,2390.5,,,,,0.0,1312.0,12.321973723024833,178.75062172288503,60.691552411277605,17129.051199260553,6.000000000029262,706.857183826448,38.65351437702408,16126.040376138348,3.716064311199432,117.40301757287642,60.29120164382969,8.0,0.0,21966.0,5.454545454545455
