,EDD_EMP,Total_Housing_Units,MUNI_RAIL_AVG,AVG_BART,SHR_INCOME_100P,PARK_HOURLY_AVG_ON,ONTIME5
597,34,3288,0,0,0.289915966,0,0.551912715
598,34,3288,0,0,0.289915966,0,0.72633562
599,34,3288,0,0,0.289915966,0,0.25629474
600,6,2517,0,0,0.461931093,0,0.551848744
601,6,2517,0,0,0.461931093,0,0.718083912
602,6,2517,0,0,0.461931093,0,0.616412491
603,6,3288,0,0,0.289915966,0,0.541444468
604,6,3288,0,0,0.289915966,0,0.728770212
605,6,3288,0,0,0.289915966,0,0.247035481
606,32,1904,0,0,0.219957082,200,0.489310518
607,32,1904,0,0,0.219957082,200,0.613218535
608,22,3288,0,0,0.289915966,200,0.559118626
609,22,3288,0,0,0.289915966,200,0.746366727
610,22,3288,0,0,0.289915966,200,0.300663969
611,20,3288,0,0,0.289915966,0,0.520977718
612,20,3288,0,0,0.289915966,0,0.722980193
613,20,3288,0,0,0.289915966,0,0.217053118
614,22,1334,0,0,0.519575856,0,0.548791499
615,22,1334,0,0,0.519575856,0,0.757726261
616,22,1334,0,0,0.519575856,0,0.624959499
617,164,1334,0,0,0.519575856,0,0.568082935
618,164,1334,0,0,0.519575856,0,0.77943408
619,164,1334,0,0,0.519575856,0,0.637542595
620,167,2869,0,0,0.416003034,200,0.522361282
621,167,2869,0,0,0.416003034,200,0.735369005
622,167,2869,0,0,0.416003034,200,0.226390186
623,113,1447,190,0,0.55505618,0,0.463699226
624,113,1447,190,0,0.55505618,0,0.690796185
625,113,1447,190,0,0.55505618,0,0.282620085
626,208,2380,569.5,0,0.633362294,200,0.640388629
627,208,2380,569.5,0,0.633362294,200,0.816142923
628,208,2380,569.5,0,0.633362294,200,0.54369309
629,450,1334,0,0,0.519575856,0,0.575621818
630,450,1334,0,0,0.519575856,0,0.772991791
631,450,1334,0,0,0.519575856,0,0.641464164
632,464,2869,0,0,0.416003034,0,0.50614538
633,464,2869,0,0,0.416003034,0,0.710557268
634,464,2869,0,0,0.416003034,0,0.245837224
635,196,1334,0,0,0.519575856,0,0.569523986
636,196,1334,0,0,0.519575856,0,0.768121723
637,196,1334,0,0,0.519575856,0,0.621458298
638,210,2869,0,0,0.416003034,0,0.514581244
639,210,2869,0,0,0.416003034,0,0.730047038
640,210,2869,0,0,0.416003034,0,0.249758792
641,261,1994,0,0,0.555674518,0,0.58340955
642,261,1994,0,0,0.555674518,0,0.773937314
643,261,1994,0,0,0.555674518,0,0.628932741
644,248,2869,0,0,0.416003034,0,0.51214383
645,248,2869,0,0,0.416003034,0,0.727367528
646,248,2869,0,0,0.416003034,0,0.25559446
648,62,1994,0,0,0.555674518,0,0.585262347
649,62,1994,0,0,0.555674518,0,0.767167651
650,62,1994,0,0,0.555674518,0,0.62822468
651,84,2869,0,0,0.416003034,0,0.504464142
652,84,2869,0,0,0.416003034,0,0.735446251
653,84,2869,0,0,0.416003034,0,0.278003424
654,275,1447,0,0,0.55505618,0,0.473996858
655,275,1447,0,0,0.55505618,0,0.675885943
656,275,1447,0,0,0.55505618,0,0.279818965
657,273,2190,0,0,0.567723343,0,0.661640033
658,273,2190,0,0,0.567723343,0,0.869293031
659,273,2190,0,0,0.567723343,0,0.555843249
660,73,1994,0,0,0.555674518,0,0.592313379
661,73,1994,0,0,0.555674518,0,0.783770342
662,73,1994,0,0,0.555674518,0,0.607250992
663,76,2869,0,0,0.416003034,0,0.492894543
664,76,2869,0,0,0.416003034,0,0.731379266
665,76,2869,0,0,0.416003034,0,0.259484905
666,385,1994,929,0,0.555674518,200,0.580528482
667,385,1994,929,0,0.555674518,200,0.772605784
668,385,1994,929,0,0.555674518,200,0.568803419
669,276,2869,929,0,0.416003034,200,0.514853706
670,276,2869,929,0,0.416003034,200,0.735491115
671,276,2869,929,0,0.416003034,200,0.285265588
672,70,2190,0,0,0.567723343,200,0.578588031
673,70,2190,0,0,0.567723343,200,0.769116871
674,70,2190,0,0,0.567723343,200,0.540480979
675,51,2684,0,0,0.505791506,200,0.481687302
676,51,2684,0,0,0.505791506,200,0.711471982
677,51,2684,0,0,0.505791506,200,0.27410001
678,106,2190,0,0,0.567723343,0,0.618586536
679,106,2190,0,0,0.567723343,0,0.834951359
680,106,2190,0,0,0.567723343,0,0.540480979
681,106,2684,0,0,0.505791506,0,0.487442232
682,106,2684,0,0,0.505791506,0,0.719331497
683,106,2684,0,0,0.505791506,0,0.271013591
684,5,2684,0,0,0.505791506,0,0.489285834
685,5,2684,0,0,0.505791506,0,0.713718462
686,5,2684,0,0,0.505791506,0,0.271013591
687,4,2190,0,0,0.567723343,0,0.627312281
688,4,2190,0,0,0.567723343,0,0.843748849
689,4,2190,0,0,0.567723343,0,0.558999497
690,1731,2380,838.5,0,0.633362294,0,0.653388499
691,1731,2380,838.5,0,0.633362294,0,0.77836501
692,1731,2380,838.5,0,0.633362294,0,0.553497011
693,585,764,379.5,0,0.065312046,0,0.500102263
694,593,764,0,0,0.065312046,0,0.661033654
695,1750,764,0,0,0.065312046,0,0.517173153
696,2009,764,838.5,0,0.065312046,154,0.541701322
697,2009,764,838.5,0,0.065312046,154,0.752996605
698,2009,764,838.5,0,0.065312046,0,0.640841064
699,850,806,754,0,0.652849741,0,0.649896922
700,850,806,754,0,0.652849741,0,0.725690649
701,861,806,754,0,0.652849741,0,0.576856089
702,861,806,754,0,0.652849741,0,0.402544771
703,165,1116,0,0,0.553072626,0,0.253415863
704,165,1116,0,0,0.553072626,0,0.707802028
705,170,1628,0,0,0.587248322,0,0.670160455
706,170,1628,0,0,0.587248322,0,0.420581648
707,95,1522,0,0,0.468336813,0,0.898531148
708,113,1522,0,0,0.468336813,0,0.876760248
709,18,1628,0,0,0.587248322,0,0.718126781
710,17,1628,0,0,0.587248322,0,0.725615406
711,162,1116,0,0,0.553072626,0,0.684142935
712,162,1116,0,0,0.553072626,0,0.633860435
713,154,2595,0,0,0.354461042,0,0.429381473
714,18,1628,0,0,0.587248322,0,0.72090583
715,33,2595,0,0,0.354461042,0,0.429176909
716,4,1628,0,0,0.587248322,0,0.718788156
717,19,1575,0,0,0.625181951,0,0.654697005
718,447,3288,0,0,0.289915966,200,0.626204482
719,447,3288,0,0,0.289915966,200,0.635544218
720,447,3288,0,0,0.289915966,200,0.709754369
721,447,3288,0,0,0.289915966,200,0.54348603
722,20,3288,937.5,0,0.289915966,0,0.666533613
723,20,3288,937.5,0,0.289915966,0,0.635544218
724,20,3288,937.5,0,0.289915966,0,0.698366985
725,20,3288,937.5,0,0.289915966,0,0.5388564
726,16,3288,0,0,0.289915966,0,0.701092437
727,16,3288,0,0,0.289915966,0,0.668282313
728,16,3288,0,0,0.289915966,0,0.707456547
729,16,3288,0,0,0.289915966,0,0.555815465
730,12,3288,0,0,0.289915966,0,0.756362045
731,12,3288,0,0,0.289915966,0,0.653486395
732,12,3288,0,0,0.289915966,0,0.728592197
733,12,3288,0,0,0.289915966,0,0.58802794
734,11,3288,0,0,0.289915966,200,0.609012605
735,11,3288,0,0,0.289915966,200,0.635544218
736,11,3288,0,0,0.289915966,200,0.696764111
737,11,3288,0,0,0.289915966,200,0.53117284
738,7,2869,0,0,0.416003034,200,0.813813025
739,7,2869,0,0,0.416003034,200,0.67670068
740,7,2869,0,0,0.416003034,200,0.743355425
741,7,2869,0,0,0.416003034,200,0.598505523
742,316,2869,0,0,0.416003034,200,0.836852241
743,316,2869,0,0,0.416003034,200,0.676105442
744,316,2869,0,0,0.416003034,200,0.75138249
745,316,2869,0,0,0.416003034,200,0.654645874
746,860,806,0,0,0.652849741,0,0.716951562
747,60,1628,0,0,0.587248322,0,0.758419821
748,206,806,0,0,0.652849741,0,0.718157623
749,290,806,0,0,0.652849741,0,0.689488915
750,290,806,0,0,0.652849741,0,0.409645852
751,177,2595,0,0,0.354461042,0,0.699477558
752,165,2595,0,0,0.354461042,0,0.454371692
753,43,2595,0,0,0.354461042,0,0.718845391
754,389,3288,0,0,0.289915966,200,0.4988598
755,389,3288,0,0,0.289915966,200,0.198412698
756,389,3288,0,0,0.289915966,200,0.565996459
757,389,3288,0,0,0.289915966,200,0.475521857
758,30,3288,937.5,0,0.289915966,200,0.471333405
759,30,3288,937.5,0,0.289915966,200,0.198412698
760,30,3288,937.5,0,0.289915966,200,0.553187606
761,30,3288,937.5,0,0.289915966,200,0.478469703
762,27,3288,0,0,0.289915966,0,0.475009876
763,27,3288,0,0,0.289915966,0,0.198412698
764,27,3288,0,0,0.289915966,0,0.541464199
765,27,3288,0,0,0.289915966,0,0.478469703
766,16,3288,0,0,0.289915966,0,0.459964627
767,16,3288,0,0,0.289915966,0,0.165079365
768,16,3288,0,0,0.289915966,0,0.538082133
769,16,3288,0,0,0.289915966,0,0.46874748
770,8,3288,0,0,0.289915966,200,0.516990129
771,8,3288,0,0,0.289915966,200,0.165079365
772,8,3288,0,0,0.289915966,200,0.554228766
773,8,3288,0,0,0.289915966,200,0.460886558
774,28,3288,0,0,0.289915966,0,0.443813295
775,28,3288,0,0,0.289915966,0,0.165079365
776,28,3288,0,0,0.289915966,0,0.535903126
777,28,3288,0,0,0.289915966,0,0.457404888
778,338,2869,0,0,0.416003034,0,0.443926417
779,338,2869,0,0,0.416003034,0,0.165079365
780,338,2869,0,0,0.416003034,0,0.53017338
781,338,2869,0,0,0.416003034,0,0.462265999
782,96,1575,0,0,0.625181951,0,0.87975078
783,40,1575,0,0,0.625181951,0,0.657431028
784,17,1628,0,0,0.587248322,0,0.858132764
785,17,1628,0,0,0.587248322,0,0.47731112
786,11,2595,0,0,0.354461042,0,0.854509576
787,11,2595,0,0,0.354461042,0,0.772004672
788,11,2595,0,0,0.354461042,0,0.494268191
789,20,667,0,0,0.405103668,0,0.241643159
790,20,667,0,0,0.405103668,0,0.685621146
791,179,1145,0,0,0.317531306,0,0.901416925
792,179,1145,0,0,0.317531306,0,0.500133619
793,16,667,0,0,0.405103668,0,0.223913048
794,16,667,0,0,0.405103668,0,0.667221078
795,25,1145,0,0,0.317531306,0,0.879095497
796,25,1145,0,0,0.317531306,0,0.482164282
797,28,2595,0,0,0.354461042,0,0.756081781
798,28,2595,0,0,0.354461042,0,0.713173223
799,224,848,0,0,0.239130435,200,0.707234866
800,216,1145,0,0,0.317531306,200,0.522918116
801,79,2181,917,0,0.561210454,200,0.640376894
802,103,1862,917,0,0.502222222,200,0.609949317
803,539,1575,0,0,0.625181951,200,0.603958093
804,552,1862,0,0,0.502222222,200,0.639032553
805,141,1575,0,0,0.625181951,200,0.588601623
806,141,1356,0,0,0.551005212,0,0.644350171
807,70,2181,0,0,0.561210454,0,0.630749054
808,70,1862,0,0,0.502222222,0,0.610526063
809,51,1575,0,0,0.625181951,0,0.561709186
810,174,1492,0,0,0.243580337,156,0.695382384
811,174,1492,0,0,0.243580337,156,0.425479798
812,174,1492,0,0,0.243580337,156,0.555528846
813,176,1492,0,0,0.243580337,177,0.525572846
814,126,2170,0,0,0.493103448,0,0.648231934
815,98,2170,0,0,0.493103448,0,0.604241464
816,192,1492,0,0,0.243580337,200,0.689707219
817,158,848,0,0,0.239130435,200,0.535184483
818,25,1575,0,0,0.625181951,0,0.539353705
820,406,1906,0,8844.5,0.163232104,200,0.688812097
821,406,1906,0,8844.5,0.163232104,200,0.700121419
822,406,1906,0,8844.5,0.163232104,200,0.833290408
823,406,1906,0,8844.5,0.163232104,200,0.789414492
824,352,1906,0,8844.5,0.163232104,191,0.345345831
825,352,1906,0,8844.5,0.163232104,191,0.59638442
826,352,1906,0,8844.5,0.163232104,191,0.256093074
827,352,1906,0,8844.5,0.163232104,191,0.829995158
828,396,2181,0,0,0.561210454,200,0.613585607
829,166,1145,0,0,0.317531306,0,0.699192683
830,273,2181,0,0,0.561210454,200,0.627320883
831,280,1862,0,0,0.502222222,173,0.607131924
832,126,1492,0,0,0.243580337,200,0.696972354
833,126,1492,0,0,0.243580337,200,0.426071322
834,126,1492,0,0,0.243580337,200,0.566225962
835,135,1906,0,0,0.163232104,200,0.521712769
836,135,1906,0,0,0.163232104,200,0.77887702
837,297,1906,0,0,0.163232104,238,0.665168846
838,331,1906,0,0,0.163232104,238,0.359997845
839,331,1906,0,0,0.163232104,238,0.606055124
840,331,1906,0,0,0.163232104,238,0.246493506
841,331,1906,0,0,0.163232104,238,0.598071926
842,54,1974,0,0,0.241513634,0,0.736359783
843,54,1596,0,0,0.408311346,0,0.456536987
844,77,2438,0,0,0.362010221,0,0.705090781
845,77,2438,0,0,0.362010221,0,0.132362098
846,70,2438,0,0,0.362010221,200,0.421512609
847,136,2438,0,0,0.362010221,200,0.745694437
848,136,2438,0,0,0.362010221,200,0.142252296
849,159,2438,0,0,0.362010221,200,0.419990851
850,25,1044,0,0,0.686879824,0,0.423837085
851,25,1044,0,0,0.686879824,0,0.673411869
852,25,1044,0,0,0.686879824,0,0.226144821
853,29,1596,0,0,0.408311346,0,0.72458866
854,198,2438,0,0,0.362010221,200,0.712773732
855,198,2438,0,0,0.362010221,200,0.115972934
856,261,1974,0,0,0.241513634,200,0.446288524
857,58,1044,0,0,0.686879824,0,0.684421502
858,58,1044,0,0,0.686879824,0,0.21039843
859,60,2438,0,0,0.362010221,0,0.405474212
860,74,2595,0,0,0.354461042,0,0.253599292
861,74,2595,0,0,0.354461042,0,0.714491466
862,74,2595,0,0,0.354461042,0,0.543025178
864,71,2595,0,0,0.354461042,0,0.868918219
865,71,2595,0,0,0.354461042,0,0.480153956
866,71,2595,0,0,0.354461042,0,0.703408447
867,59,2595,0,0,0.354461042,0,0.236713738
868,59,2595,0,0,0.354461042,0,0.701000217
869,59,2595,0,0,0.354461042,0,0.85989011
871,57,1145,0,0,0.317531306,0,0.243362984
872,57,1145,0,0,0.317531306,0,0.673976126
873,57,1145,0,0,0.317531306,0,0.523942026
874,57,1145,0,0,0.317531306,0,0.601701257
875,20,2595,0,0,0.354461042,0,0.24805872
876,20,2595,0,0,0.354461042,0,0.695411231
877,20,2595,0,0,0.354461042,0,0.549750265
878,20,2595,0,0,0.354461042,0,0.740189594
879,19,2595,0,0,0.354461042,0,0.862292961
880,19,2595,0,0,0.354461042,0,0.458708475
882,29,1862,0,0,0.502222222,0,0.677947588
883,86,2595,0,0,0.354461042,0,0.25918152
884,86,2595,0,0,0.354461042,0,0.765257271
885,86,2595,0,0,0.354461042,0,0.715273846
886,84,222,0,0,0.779411765,0,0.850630823
887,84,222,0,0,0.779411765,0,0.460207057
888,84,222,0,0,0.779411765,0,0.471889862
889,108,1492,0,0,0.243580337,0,0.846831334
890,434,1906,0,0,0.163232104,201,0.53049762
891,434,1906,0,0,0.163232104,201,0.738111427
892,434,1906,0,0,0.163232104,201,0.302917749
893,6,1862,0,0,0.502222222,0,0.689483726
894,5,1862,0,0,0.502222222,0,0.529204309
895,115,2595,0,0,0.354461042,0,0.270614447
896,115,2595,0,0,0.354461042,0,0.763781964
897,115,2595,0,0,0.354461042,0,0.711178829
898,501,1906,0,0,0.163232104,201,0.822517269
899,501,1906,0,0,0.163232104,201,0.304481226
900,44,2595,0,0,0.354461042,0,0.261481171
901,44,2595,0,0,0.354461042,0,0.773468542
902,44,2595,0,0,0.354461042,0,0.711378564
903,303,2684,0,0,0.505791506,0,0.590567258
904,11,2892,0,0,0.437741143,0,0.719293954
905,12,2892,0,0,0.437741143,0,0.740467069
906,22,2892,0,0,0.437741143,0,0.729431668
907,45,2892,0,0,0.437741143,0,0.718849326
908,51,2892,0,0,0.437741143,0,0.709143687
909,53,2892,0,0,0.437741143,0,0.722531795
910,131,2892,381,0,0.437741143,0,0.702988948
911,133,2684,381,0,0.505791506,0,0.648033573
912,12,2684,0,0,0.505791506,0,0.69852832
913,141,2731,747,0,0.539534884,200,0.753634047
914,59,1978,583,0,0.477737035,0,0.53153667
915,112,2731,210,0,0.539534884,0,0.756344361
916,112,2731,210,0,0.539534884,0,0.645857019
917,112,2731,210,0,0.539534884,0,0.777103175
918,78,1978,210,0,0.477737035,0,0.533123176
919,78,1978,210,0,0.477737035,0,0.580557063
921,331,1935,0,0,0.42,200,0.750414125
922,331,1935,0,0,0.42,200,0.648916001
923,331,1935,0,0,0.42,200,0.759246032
924,280,1935,0,0,0.42,200,0.558922842
925,48,2731,0,0,0.539534884,0,0.738954211
926,27,2731,0,0,0.539534884,200,0.745982914
927,32,1978,0,0,0.477737035,0,0.54393897
928,40,3314,0,0,0.284132841,0,0.480490841
929,40,3314,0,0,0.284132841,0,0.75395194
930,40,3314,0,0,0.284132841,0,0.555953907
931,40,3314,0,0,0.284132841,0,0.576231168
932,152,2438,0,0,0.362010221,0,0.791746333
933,152,2438,0,0,0.362010221,0,0.91147587
934,152,2438,0,0,0.362010221,0,0.646095644
935,152,2438,0,0,0.362010221,0,0.489583333
936,110,2438,0,0,0.362010221,0,0.799750331
937,110,2438,0,0,0.362010221,0,0.91147587
938,104,2438,0,0,0.362010221,0,0.644131524
939,104,2438,0,0,0.362010221,0,0.477831197
941,46,3314,0,0,0.284132841,0,0.798494248
942,46,3314,0,0,0.284132841,0,0.551776432
943,46,3314,0,0,0.284132841,0,0.590751037
944,46,3314,0,0,0.284132841,0,0.615206751
945,46,3314,0,0,0.284132841,0,0.728467444
946,67,3314,0,0,0.284132841,0,0.569347672
947,67,3314,0,0,0.284132841,0,0.731932423
948,67,3314,0,0,0.284132841,200,0.788230318
949,67,3314,0,0,0.284132841,200,0.545060855
950,67,3314,0,0,0.284132841,200,0.581236644
951,83,2438,0,0,0.362010221,0,0.790623365
952,83,2438,0,0,0.362010221,0,0.64078151
953,83,2438,0,0,0.362010221,0,0.915263749
954,83,2438,0,0,0.362010221,0,0.806957734
955,74,3314,0,0,0.284132841,0,0.71930973
956,74,3314,0,0,0.284132841,0,0.48489011
957,74,3314,0,0,0.284132841,0,0.574294148
958,99,2438,0,0,0.362010221,0,0.687662816
959,99,2438,0,0,0.362010221,0,0.917806538
960,99,2438,0,0,0.362010221,0,0.912361111
961,99,3314,0,0,0.284132841,0,0.784890259
962,99,3314,0,0,0.284132841,0,0.462225275
963,99,3314,0,0,0.284132841,0,0.579029335
964,89,3314,0,0,0.284132841,0,0.625307144
965,89,3314,0,0,0.284132841,0,0.824456825
966,89,3314,0,0,0.284132841,0,0.731929042
967,94,3314,0,0,0.284132841,0,0.594262447
968,16,2400,0,0,0.48496732,0,0.89021164
969,16,2400,0,0,0.48496732,0,0.504951347
970,4,2610,0,0,0.339690107,0,0.436383929
971,4,2610,0,0,0.339690107,0,0.568803212
972,2,2304,0,0,0.297284421,0,0.391648526
973,9,2304,0,0,0.297284421,0,0.398847978
974,9,2304,0,0,0.297284421,0,0.678285653
975,1738,1511,0,0,0.342406877,0,0.634133868
976,27,1511,0,0,0.342406877,0,0.522683772
977,27,1511,0,0,0.342406877,0,0.734626888
978,70,1511,0,0,0.342406877,0,0.473670465
979,70,1511,0,0,0.342406877,0,0.725318432
980,56,2731,0,0,0.365834633,0,0.582278568
981,56,2731,0,0,0.365834633,0,0.81022957
982,56,2731,0,0,0.365834633,0,0.903661616
983,56,2731,0,0,0.365834633,0,0.744305642
984,55,2731,0,0,0.365834633,0,0.774706745
985,55,2731,0,0,0.365834633,0,0.500946736
986,55,2731,0,0,0.365834633,0,0.466666667
987,55,2731,0,0,0.365834633,0,0.569857295
988,21,2731,0,0,0.365834633,0,0.571696557
989,21,2731,0,0,0.365834633,0,0.813545469
990,21,2731,0,0,0.365834633,0,0.903661616
991,21,2731,0,0,0.365834633,0,0.752749445
992,20,2731,0,0,0.365834633,0,0.772602263
993,20,2731,0,0,0.365834633,0,0.492949957
994,20,2731,0,0,0.365834633,0,0.481111111
995,20,2731,0,0,0.365834633,0,0.574916093
996,42,1792,0,0,0.245656081,0,0.765665124
997,26,1792,0,0,0.245656081,0,0.591696311
998,173,1792,464,0,0.245656081,0,0.773291411
999,227,1792,464,0,0.245656081,0,0.605959402
1000,29,1792,0,0,0.245656081,0,0.773167341
1001,30,1953,0,0,0.243335224,0,0.582932069
1002,30,1953,0,0,0.243335224,0,0.769637903
1003,28,1953,0,0,0.243335224,0,0.591592976
1004,30,1792,0,0,0.245656081,0,0.592766915
1005,30,1792,0,0,0.245656081,0,0.770894562
1006,43,1953,0,0,0.243335224,0,0.761029253
1007,41,1953,0,0,0.243335224,0,0.594058907
1008,287,1953,0,0,0.243335224,0,0.597542618
1009,267,1953,0,0,0.243335224,0,0.762772337
1010,26,1953,0,0,0.243335224,0,0.752710322
1011,25,1953,0,0,0.243335224,0,0.581372481
1012,16,1953,0,0,0.243335224,0,0.750333666
1013,18,2295,0,0,0.381893382,0,0.593657495
1014,10,2295,0,0,0.381893382,0,0.748252627
1015,12,2295,0,0,0.381893382,0,0.609359813
1016,12,2295,0,0,0.381893382,0,0.746420048
1017,14,2295,0,0,0.381893382,0,0.745169294
1018,13,2295,0,0,0.381893382,0,0.624651982
1019,17,2295,0,0,0.381893382,0,0.740841523
1020,18,2295,0,0,0.381893382,0,0.626334891
1021,85,2295,569,0,0.381893382,0,0.739629001
1022,86,2295,569,0,0.381893382,0,0.643758903
1023,86,2295,569,0,0.381893382,0,0.9
1024,19,2295,183,0,0.381893382,0,0.717773899
1025,19,2295,183,0,0.381893382,0,0.654884005
1026,31,2295,183,0,0.381893382,0,0.621114342
1027,31,2295,183,0,0.381893382,0,0.918518519
1028,18,2295,196,0,0.381893382,0,0.707265738
1029,18,2295,196,0,0.381893382,0,0.642063492
1030,20,2295,196,0,0.381893382,0,0.609887311
1031,20,2295,196,0,0.381893382,0,0.944444444
1032,136,2295,754,0,0.381893382,0,0.636738751
1033,275,1953,0,0,0.243335224,0,0.892101285
1034,275,1953,0,0,0.243335224,0,0.67797619
1035,275,1953,0,0,0.243335224,0,0.724268874
1036,275,1953,0,0,0.243335224,0,0.767901235
1037,18,2295,754,0,0.381893382,0,0.691146257
1038,26,2731,0,0,0.365834633,0,0.462300874
1039,26,2731,0,0,0.365834633,0,0.544356628
1040,26,2731,0,0,0.365834633,0,0.4934375
1041,26,2731,0,0,0.365834633,0,0.878966957
1042,26,2731,0,0,0.365834633,0,0.503023653
1043,26,2731,0,0,0.365834633,0,0.718488416
1044,7273,4775,3316,4722.5,0.003761284,350,0.609939716
1045,7134,4775,3316,4722.5,0.003761284,350,0.678902116
1046,7134,4775,3316,4722.5,0.003761284,350,0.782438272
1047,7134,4775,3316,4722.5,0.003761284,350,0.614551623
1048,25,2037,0,0,0.429926238,0,0.629145408
1049,16,2037,0,0,0.429926238,0,0.657024754
1050,77,2037,0,0,0.429926238,0,0.786023147
1051,10,2037,0,0,0.429926238,0,0.670195578
1052,75,2037,0,0,0.429926238,0,0.668674414
1053,75,2037,0,0,0.429926238,0,0.785101705
1054,380,855,0,0,0.343859649,0,0.59737037
1055,9,1470,0,0,0.290275762,0,0.503378534
1056,9,1470,0,0,0.290275762,0,0.700779706
1057,117,2945,0,0,0.352766431,0,0.452860653
1058,122,2945,0,0,0.352766431,0,0.701826694
1059,17,1785,0,0,0.379506641,0,0.839285714
1060,11,1470,0,0,0.290275762,0,0.489348682
1061,11,1470,0,0,0.290275762,0,0.688288495
1062,88,2945,0,0,0.352766431,0,0.684691767
1063,3,1470,0,0,0.290275762,0,0.250016534
1064,4,2945,0,0,0.352766431,0,0.463161038
1065,4,2945,0,0,0.352766431,0,0.683447134
1067,46,3314,0,0,0.284132841,0,0.825280217
1068,46,3314,0,0,0.284132841,0,0.742353634
1069,76,2945,0,0,0.210778443,0,0.61997453
1070,76,2945,0,0,0.210778443,0,0.618436301
1071,22,2945,0,0,0.210778443,0,0.652155761
1072,3,2945,0,0,0.210778443,0,0.651367968
1073,37,2945,0,0,0.210778443,0,0.632207946
1074,77,2945,0,0,0.210778443,0,0.597616052
1075,42,2159,0,0,0.34559194,0,0.706531293
1076,437,3095,0,0,0.433287951,0,0.486078192
1077,427,2059,0,0,0.254971953,200,0.650297715
1078,427,2059,0,0,0.254971953,200,0.64129912
1079,398,2059,0,0,0.254971953,200,0.723404126
1080,368,3095,0,0,0.433287951,200,0.868099049
1081,368,3095,0,0,0.433287951,200,0.490401434
1082,41,1303,0,0,0.356788079,0,0.518271023
1083,547,2059,0,0,0.254971953,200,0.752620057
1084,549,1303,0,0,0.356788079,200,0.532230485
1085,47,1303,0,0,0.356788079,0,0.519394748
