,ROUTE_SHORT_NAME,DIR,STOPNAME,STOP_ID
2249,29,0,Lincoln Way & 35th Ave  ,5323
12,016AX,0,Lincoln Way & 35th Ave  ,5323
5189,71,1,Lincoln Way & 3rd Ave  ,5295
5306,71L,1,Lincoln Way & 3rd Ave  ,5295
1057,18,1,Lincoln Way & 47th Ave  ,5324
5307,71L,1,Lincoln Way & 5th Ave  ,5297
5190,71,1,Lincoln Way & 5th Ave  ,5297
5254,71L,0,Lincoln Way & 5th Ave  ,5296
5132,71,0,Lincoln Way & 5th Ave  ,5296
5308,71L,1,Lincoln Way & 7th Ave  ,5299
5191,71,1,Lincoln Way & 7th Ave  ,5299
5255,71L,0,Lincoln Way & 7th Ave  ,5298
5133,71,0,Lincoln Way & 7th Ave  ,5298
5256,71L,0,Lincoln Way & 9th Ave  ,5300
108,016BX,1,Lincoln Way & 9th Ave  ,5301
5309,71L,1,Lincoln Way & 9th Ave  ,5301
5192,71,1,Lincoln Way & 9th Ave  ,5301
831,16X,0,Lincoln Way & 9th Ave  ,5300
77,016BX,0,Lincoln Way & 9th Ave  ,5300
5134,71,0,Lincoln Way & 9th Ave  ,5300
870,16X,1,Lincoln Way & 9th Ave  ,5301
5310,71L,1,Lincoln Way & Arguello Blvd  ,5325
5193,71,1,Lincoln Way & Arguello Blvd  ,5325
78,016BX,0,Lincoln Way & Funston Ave  ,5326
5311,71L,1,Lincoln Way & Funston Ave  ,5327
832,16X,0,Lincoln Way & Funston Ave  ,5326
5257,71L,0,Lincoln Way & Funston Ave  ,5326
871,16X,1,Lincoln Way & Funston Ave  ,5327
5194,71,1,Lincoln Way & Funston Ave  ,5327
109,016BX,1,Lincoln Way & Funston Ave  ,5327
5135,71,0,Lincoln Way & Funston Ave  ,5326
1058,18,1,Lincoln Way & Great Hwy  ,5328
996,18,0,Lincoln Way & La Playa St  ,5329
3716,43,1,Lombard & Richardson Ave,7028
6134,91,1,Lombard St & Divisadero St  ,5273
6025,91,0,Lombard St & Divisadero St  ,5272
3717,43,1,Lombard St & Divisadero St  ,5272
2133,28,1,Lombard St & Divisadero St  ,5272
2093,28,0,Lombard St & Divisadero St  ,5273
3633,43,0,Lombard St & Divisadero St  ,5273
3718,43,1,Lombard St & Fillmore St  ,5274
2094,28,0,Lombard St & Fillmore St  ,5275
6135,91,1,Lombard St & Fillmore St  ,5275
6026,91,0,Lombard St & Fillmore St  ,5274
2134,28,1,Lombard St & Fillmore St  ,5274
3450,39,1,Lombard St & Grant Ave  ,5276
3435,39,0,Lombard St & Grant Ave  ,5277
3436,39,0,Lombard St & Kearny St  ,5279
3451,39,1,Lombard St & Kearny St  ,5278
6136,91,1,Lombard St & Laguna St  ,5280
6027,91,0,Lombard St & Laguna St  ,5281
3634,43,0,Lombard St & Lyon St  ,5282
3719,43,1,Lombard St & Lyon St  ,5283
2095,28,0,Lombard St & Pierce St  ,5285
3635,43,0,Lombard St & Pierce St  ,5285
3720,43,1,Lombard St & Pierce St  ,5284
2135,28,1,Lombard St & Pierce St  ,5284
6028,91,0,Lombard St & Pierce St  ,5284
6137,91,1,Lombard St & Pierce St  ,5285
3452,39,1,Lombard St & Stockton St  ,5286
4683,54,1,Louisburg St & Geneva Ave   ,5291
4684,54,1,Louisburg St & Niagra Ave   ,5292
4168,48,1,Lower Great Hwy & Rivera St  ,4781
4086,48,0,Lower Great Hwy & Rivera St  ,4781
4448,52,0,Lyell St & Alemany Blvd  ,5330
3798,44,0,Lyell St & Alemany Blvd  ,5330
3577,41,1,Lyon St & Greenwich St  ,5331
3543,41,0,Lyon St & Greenwich St  ,5331
3938,45,1,Lyon St & Greenwich St  ,5331
3909,45,0,Lyon St & Greenwich St  ,5331
2369,29,1,MASON ST (PRESIDIO)/Bldg B639,5374
2250,29,0,MASON ST (PRESIDIO)/Bldg B639,5373
2370,29,1,MASON ST (PRESIDIO)/Bldg B650,5376
2251,29,0,MASON ST (PRESIDIO)/Bldg B650,5375
2252,29,0,MASON ST (PRESIDIO)/PX,5377
2371,29,1,MASON ST (PRESIDIO)/PX,5378
6029,91,0,MENDELL ST/Opposite US POST OFFICE,5510
6138,91,1,MENDELL ST/US POST OFFICE,5509
1194,19,1,MIDDLE POINT RD & HARE ST,7187
3799,44,0,MIDDLE POINT RD & HARE ST,7187
4264,49,1,MISSION ST & OCEAN AVENUE,660
445,108,1,Macalla Rd & Nimitz Ct,7256
446,108,1,Macalla Rd & Treasure Island Rd,7255
447,108,1,Macalla Rd/Bldg 240,7257
420,108,0,Macalla St & Nimitz Dr  ,5414
421,108,0,Macalla St & Treasure Island Rd,5415
5373,82,1,Main St & Howard St   ,5333
1411,20,0,Main St & Howard St   ,5334
1437,20,1,Main St & Howard St   ,5334
3544,41,0,Main St & Howard St   ,5334
3578,41,1,Main St & Howard St   ,5334
5346,80,1,Main St & Howard St   ,5333
5352,80X,1,Main St & Howard St   ,5333
5393,82X,1,Main St & Howard St   ,5333
5353,80X,1,Main St & Market St  ,5336
5347,80,1,Main St & Market St  ,5336
1412,20,0,Main St & Market St  ,5336
5394,82X,1,Main St & Market St  ,5336
5374,82,1,Main St & Market St  ,5336
3545,41,0,Main St & Market St  ,5336
726,14L,1,Main St & Market St  ,5336
637,14,1,Main St & Market St  ,5336
786,14X,1,Main St & Market St  ,5336
151,1,0,Main St & Market St  ,5336
2597,30X,0,Main St & Market St  ,5336
5754,9,0,Main St & Mission St   ,5335
6399,9L,1,Main St & Mission St   ,5335
6381,9L,0,Main St & Mission St   ,5335
5815,9,1,Main St & Mission St   ,5335
1111,19,0,Manseau St & Hussey St  ,5633
1195,19,1,Manseau St & Hussey St  ,5633
2372,29,1,Mansell St & Brussels St  ,5337
2253,29,0,Mansell St & Brussels St   ,5338
2254,29,0,Mansell St & Dartmouth St   ,5340
2373,29,1,Mansell St & Dartmouth St   ,5339
2374,29,1,Mansell St & Goettingen St   ,5342
2255,29,0,Mansell St & Goettingen St   ,5341
2256,29,0,Mansell St & Hamilton St   ,5344
2375,29,1,Mansell St & Hamilton St   ,5343
2257,29,0,Mansell St & John F Shelley Dr,5348
2376,29,1,Mansell St & John F Shelley Dr,5345
2258,29,0,Mansell St & San Bruno Ave   ,5349
2377,29,1,Mansell St & San Bruno Ave   ,5350
2259,29,0,Mansell St & Somerset St   ,5351
2378,29,1,Mansell St & Somerset St   ,5352
2379,29,1,Mansell St & University St   ,5353
2260,29,0,Mansell St & Visitacion Ave   ,5354
2136,28,1,Marina Blvd & Laguna St,4729
2096,28,0,Marina Blvd & Laguna St,4729
3139,37,0,Market St & 15th St   ,5653
6544,K-OWL,0,Market St & 16th St   ,5654
6620,L-OWL,0,Market St & 16th St   ,5654
3140,37,0,Market St & 16th St   ,5654
6726,M-OWL,0,Market St & 16th St   ,5654
6400,9L,1,Market St & 1st St ,7264
5816,9,1,Market St & 1st St ,7264
2721,31,1,Market St & 1st St ,7264
1373,2,1,Market St & 1st St ,7264
5084,7,1,Market St & 1st St ,7264
5195,71,1,Market St & 1st St ,7264
5312,71L,1,Market St & 1st St ,7264
6584,K-OWL,1,Market St & 1st St ,7264
4849,6,1,Market St & 1st St ,7264
1512,21,1,Market St & 1st St ,7264
6669,L-OWL,1,Market St & 1st St ,7264
6853,N-OWL,1,Market St & 1st St ,7264
5196,71,1,Market St & 1st St   ,5638
4401,5,1,Market St & 1st St   ,5638
3425,38L,1,Market St & 1st St   ,5638
5313,71L,1,Market St & 1st St   ,5638
4850,6,1,Market St & 1st St   ,5638
3306,38,1,Market St & 1st St   ,5638
5755,9,0,Market St & 2nd St   ,5639
6545,K-OWL,0,Market St & 2nd St   ,5639
6382,9L,0,Market St & 2nd St   ,5639
4798,6,0,Market St & 2nd St   ,5639
5258,71L,0,Market St & 2nd St   ,5639
6621,L-OWL,0,Market St & 2nd St   ,5639
6727,M-OWL,0,Market St & 2nd St   ,5639
5062,7,0,Market St & 2nd St   ,5639
5136,71,0,Market St & 2nd St   ,5639
6799,N-OWL,0,Market St & 2nd St   ,5639
3426,38L,1,Market St & 3rd St   ,5641
6585,K-OWL,1,Market St & 3rd St   ,5640
6401,9L,1,Market St & 3rd St   ,5640
5085,7,1,Market St & 3rd St   ,5640
5197,71,1,Market St & 3rd St   ,5640
2722,31,1,Market St & 3rd St   ,5640
4402,5,1,Market St & 3rd St   ,5641
1513,21,1,Market St & 3rd St   ,5640
6854,N-OWL,1,Market St & 3rd St   ,5640
6670,L-OWL,1,Market St & 3rd St   ,5640
3307,38,1,Market St & 3rd St   ,5641
5817,9,1,Market St & 3rd St   ,5640
5314,71L,1,Market St & 3rd St   ,5640
4851,6,1,Market St & 3rd St   ,5641
110,016BX,1,Market St & 4th St  ,5644
872,16X,1,Market St & 4th St  ,5644
47,016AX,1,Market St & 4th St  ,5644
4403,5,1,Market St & 4th St  ,5644
5315,71L,1,Market St & 4th St  ,5644
5198,71,1,Market St & 4th St  ,5644
4852,6,1,Market St & 4th St  ,5644
2723,31,1,Market St & 4th St   ,5643
5316,71L,1,Market St & 4th St   ,5643
5086,7,1,Market St & 4th St   ,5643
6402,9L,1,Market St & 4th St   ,5643
6671,L-OWL,1,Market St & 4th St   ,5643
1514,21,1,Market St & 4th St   ,5643
5199,71,1,Market St & 4th St   ,5643
5818,9,1,Market St & 4th St   ,5643
4853,6,1,Market St & 4th St   ,5643
6855,N-OWL,1,Market St & 4th St   ,5643
6586,K-OWL,1,Market St & 4th St   ,5643
5756,9,0,Market St & 5th  St   ,5655
6622,L-OWL,0,Market St & 5th  St   ,5655
6383,9L,0,Market St & 5th  St   ,5655
6800,N-OWL,0,Market St & 5th  St   ,5655
5259,71L,0,Market St & 5th  St   ,5655
4799,6,0,Market St & 5th  St   ,5655
6546,K-OWL,0,Market St & 5th  St   ,5655
5137,71,0,Market St & 5th  St   ,5655
5063,7,0,Market St & 5th  St   ,5655
6728,M-OWL,0,Market St & 5th  St   ,5655
5317,71L,1,Market St & 5th St  ,5646
873,16X,1,Market St & 5th St  ,5646
111,016BX,1,Market St & 5th St  ,5646
5200,71,1,Market St & 5th St  ,5646
4854,6,1,Market St & 5th St  ,5646
48,016AX,1,Market St & 5th St  ,5646
4404,5,1,Market St & 5th St  ,5646
1515,21,1,Market St & 5th St   ,5645
5087,7,1,Market St & 5th St   ,5645
5201,71,1,Market St & 5th St   ,5645
6856,N-OWL,1,Market St & 5th St   ,5645
5819,9,1,Market St & 5th St   ,5645
4855,6,1,Market St & 5th St   ,5645
6587,K-OWL,1,Market St & 5th St   ,5645
2724,31,1,Market St & 5th St   ,5645
6672,L-OWL,1,Market St & 5th St   ,5645
5318,71L,1,Market St & 5th St   ,5645
6403,9L,1,Market St & 5th St   ,5645
5202,71,1,Market St & 6th St  ,5648
5319,71L,1,Market St & 6th St  ,5648
4856,6,1,Market St & 6th St  ,5648
4405,5,1,Market St & 6th St  ,5648
4857,6,1,Market St & 6th St   ,5647
6857,N-OWL,1,Market St & 6th St   ,5647
6673,L-OWL,1,Market St & 6th St   ,5647
5203,71,1,Market St & 6th St   ,5647
6404,9L,1,Market St & 6th St   ,5647
5088,7,1,Market St & 6th St   ,5647
1516,21,1,Market St & 6th St   ,5647
5320,71L,1,Market St & 6th St   ,5647
6588,K-OWL,1,Market St & 6th St   ,5647
5820,9,1,Market St & 6th St   ,5647
5321,71L,1,Market St & 7th St  ,5649
4406,5,1,Market St & 7th St  ,5649
5204,71,1,Market St & 7th St  ,5649
4858,6,1,Market St & 7th St  ,5649
6623,L-OWL,0,Market St & 7th St   ,5656
5064,7,0,Market St & 7th St   ,5656
5089,7,1,Market St & 7th St   ,5650
1473,21,0,Market St & 7th St   ,5656
6729,M-OWL,0,Market St & 7th St   ,5656
5138,71,0,Market St & 7th St   ,5656
6858,N-OWL,1,Market St & 7th St   ,5650
1517,21,1,Market St & 7th St   ,5650
5260,71L,0,Market St & 7th St   ,5656
6674,L-OWL,1,Market St & 7th St   ,5650
6547,K-OWL,0,Market St & 7th St   ,5656
6384,9L,0,Market St & 7th St   ,5656
5757,9,0,Market St & 7th St   ,5656
6589,K-OWL,1,Market St & 7th St   ,5650
4800,6,0,Market St & 7th St   ,5656
6405,9L,1,Market St & 7th St   ,5650
4859,6,1,Market St & 7th St   ,5650
6801,N-OWL,0,Market St & 7th St   ,5656
5205,71,1,Market St & 7th St   ,5650
5821,9,1,Market St & 7th St   ,5650
5322,71L,1,Market St & 7th St   ,5650
5822,9,1,Market St & 8th St   ,5651
1518,21,1,Market St & 8th St   ,5651
6590,K-OWL,1,Market St & 8th St   ,5651
5090,7,1,Market St & 8th St   ,5651
6406,9L,1,Market St & 8th St   ,5651
6675,L-OWL,1,Market St & 8th St   ,5651
5323,71L,1,Market St & 8th St   ,5651
4860,6,1,Market St & 8th St   ,5651
6859,N-OWL,1,Market St & 8th St   ,5651
5206,71,1,Market St & 8th St   ,5651
1940,26,1,Market St & 9th St   ,5652
4861,6,1,Market St & 9th St   ,5652
6676,L-OWL,1,Market St & 9th St   ,5652
6591,K-OWL,1,Market St & 9th St   ,5652
5324,71L,1,Market St & 9th St   ,5652
5091,7,1,Market St & 9th St   ,5652
6860,N-OWL,1,Market St & 9th St   ,5652
5207,71,1,Market St & 9th St   ,5652
5823,9,1,Market St & 9th St   ,5652
1519,21,1,Market St & 9th St   ,5652
6407,9L,1,Market St & 9th St   ,5652
6802,N-OWL,0,Market St & Battery St   ,5657
5139,71,0,Market St & Battery St   ,5657
5758,9,0,Market St & Battery St   ,5657
5261,71L,0,Market St & Battery St   ,5657
5065,7,0,Market St & Battery St   ,5657
6624,L-OWL,0,Market St & Battery St   ,5657
4801,6,0,Market St & Battery St   ,5657
6548,K-OWL,0,Market St & Battery St   ,5657
6385,9L,0,Market St & Battery St   ,5657
6730,M-OWL,0,Market St & Battery St   ,5657
5208,71,1,Market St & Beale St   ,5658
5325,71L,1,Market St & Beale St   ,5658
1520,21,1,Market St & Beale St   ,5658
6861,N-OWL,1,Market St & Beale St   ,5658
2725,31,1,Market St & Beale St   ,5658
4862,6,1,Market St & Beale St   ,5658
6408,9L,1,Market St & Beale St   ,5658
1374,2,1,Market St & Beale St   ,5658
5092,7,1,Market St & Beale St   ,5658
5824,9,1,Market St & Beale St   ,5658
6592,K-OWL,1,Market St & Beale St   ,5658
6677,L-OWL,1,Market St & Beale St   ,5658
6549,K-OWL,0,Market St & Buchanan St   ,5659
6625,L-OWL,0,Market St & Buchanan St   ,5659
6803,N-OWL,0,Market St & Buchanan St   ,5659
6731,M-OWL,0,Market St & Buchanan St   ,5659
2935,35,0,Market St & Castro St,7253
2959,35,1,Market St & Castro St,7253
2960,35,1,Market St & Castro St  ,5666
6626,L-OWL,0,Market St & Castro St   ,5667
3188,37,1,Market St & Castro St   ,5665
6593,K-OWL,1,Market St & Castro St   ,5665
6550,K-OWL,0,Market St & Castro St   ,5667
6732,M-OWL,0,Market St & Castro St   ,5667
6678,L-OWL,1,Market St & Castro St   ,5665
3141,37,0,Market St & Castro St   ,5667
6627,L-OWL,0,Market St & Church St   ,5661
6551,K-OWL,0,Market St & Church St   ,5661
6733,M-OWL,0,Market St & Church St   ,5661
6679,L-OWL,1,Market St & Church St   ,5662
6594,K-OWL,1,Market St & Church St   ,5662
6595,K-OWL,1,Market St & Clayton St  ,5663
2851,33,0,Market St & Clayton St  ,5663
6680,L-OWL,1,Market St & Clayton St  ,5663
6596,K-OWL,1,Market St & Dolores St   ,5668
6681,L-OWL,1,Market St & Dolores St   ,5668
6862,N-OWL,1,Market St & Dolores St   ,5668
5262,71L,0,Market St & Drumm St   ,5669
2661,31,0,Market St & Drumm St   ,5669
6628,L-OWL,0,Market St & Drumm St   ,5669
6804,N-OWL,0,Market St & Drumm St   ,5669
1318,2,0,Market St & Drumm St   ,5669
1474,21,0,Market St & Drumm St   ,5669
5140,71,0,Market St & Drumm St   ,5669
6734,M-OWL,0,Market St & Drumm St   ,5669
6552,K-OWL,0,Market St & Drumm St   ,5669
4802,6,0,Market St & Drumm St   ,5669
1319,2,0,Market St & Front St   ,5671
2662,31,0,Market St & Front St   ,5671
1475,21,0,Market St & Front St   ,5671
6682,L-OWL,1,Market St & Gough St   ,5673
6735,M-OWL,0,Market St & Gough St   ,5672
6863,N-OWL,1,Market St & Gough St   ,5673
6597,K-OWL,1,Market St & Gough St   ,5673
6553,K-OWL,0,Market St & Gough St   ,5672
6805,N-OWL,0,Market St & Gough St   ,5672
1941,26,1,Market St & Gough St   ,5673
6629,L-OWL,0,Market St & Gough St   ,5672
2663,31,0,Market St & Grant Ave   ,5674
4349,5,0,Market St & Grant Ave   ,5674
1476,21,0,Market St & Grant Ave   ,5674
6598,K-OWL,1,Market St & Guerrero St   ,5675
6683,L-OWL,1,Market St & Guerrero St   ,5675
6864,N-OWL,1,Market St & Guerrero St   ,5675
1477,21,0,Market St & Hyde St,7423
1196,19,1,Market St & Hyde St,7423
5759,9,0,Market St & Hyde St   ,5676
5066,7,0,Market St & Hyde St   ,5676
6386,9L,0,Market St & Hyde St   ,5676
4803,6,0,Market St & Hyde St   ,5676
5263,71L,0,Market St & Hyde St   ,5676
6806,N-OWL,0,Market St & Hyde St   ,5676
5141,71,0,Market St & Hyde St   ,5676
6554,K-OWL,0,Market St & Hyde St   ,5676
6736,M-OWL,0,Market St & Hyde St   ,5676
6630,L-OWL,0,Market St & Hyde St   ,5676
6807,N-OWL,0,Market St & Kearny St   ,5678
6387,9L,0,Market St & Kearny St   ,5678
5142,71,0,Market St & Kearny St   ,5678
6555,K-OWL,0,Market St & Kearny St   ,5678
5760,9,0,Market St & Kearny St   ,5678
6631,L-OWL,0,Market St & Kearny St   ,5678
4804,6,0,Market St & Kearny St   ,5678
6737,M-OWL,0,Market St & Kearny St   ,5678
5264,71L,0,Market St & Kearny St   ,5678
5067,7,0,Market St & Kearny St   ,5678
6556,K-OWL,0,Market St & Laguna St   ,5681
6632,L-OWL,0,Market St & Laguna St   ,5681
6738,M-OWL,0,Market St & Laguna St   ,5681
6808,N-OWL,0,Market St & Laguna St   ,5681
6739,M-OWL,0,Market St & Larkin St   ,5679
6557,K-OWL,0,Market St & Larkin St   ,5679
6633,L-OWL,0,Market St & Larkin St   ,5679
4805,6,0,Market St & Larkin St   ,5679
6388,9L,0,Market St & Larkin St   ,5680
5761,9,0,Market St & Larkin St   ,5680
5265,71L,0,Market St & Larkin St   ,5679
5068,7,0,Market St & Larkin St   ,5679
6809,N-OWL,0,Market St & Larkin St   ,5679
5143,71,0,Market St & Larkin St   ,5679
4350,5,0,Market St & Mason St   ,5683
1478,21,0,Market St & Mason St   ,5683
2664,31,0,Market St & Montgomery St   ,5684
4351,5,0,Market St & Montgomery St   ,5684
3403,38L,0,Market St & Montgomery St   ,5684
3253,38,0,Market St & Montgomery St   ,5684
1479,21,0,Market St & Montgomery St   ,5684
5209,71,1,Market St & New Montgomery St  ,5685
6684,L-OWL,1,Market St & New Montgomery St  ,5685
2726,31,1,Market St & New Montgomery St  ,5685
5825,9,1,Market St & New Montgomery St  ,5685
6865,N-OWL,1,Market St & New Montgomery St  ,5685
6409,9L,1,Market St & New Montgomery St  ,5685
5093,7,1,Market St & New Montgomery St  ,5685
5326,71L,1,Market St & New Montgomery St  ,5685
4863,6,1,Market St & New Montgomery St  ,5685
1521,21,1,Market St & New Montgomery St  ,5685
6685,L-OWL,1,Market St & Noe St   ,5687
3189,37,1,Market St & Noe St   ,5687
6599,K-OWL,1,Market St & Noe St   ,5687
4352,5,0,Market St & Powell St   ,5688
1480,21,0,Market St & Powell St   ,5688
2665,31,0,Market St & Powell St   ,5688
6634,L-OWL,0,Market St & Sanchez St   ,5690
3190,37,1,Market St & Sanchez St   ,5691
6740,M-OWL,0,Market St & Sanchez St   ,5690
6686,L-OWL,1,Market St & Sanchez St   ,5691
6558,K-OWL,0,Market St & Sanchez St   ,5690
6600,K-OWL,1,Market St & Sanchez St   ,5691
2666,31,0,Market St & Sansome St   ,5689
3254,38,0,Market St & Sansome St   ,5689
4353,5,0,Market St & Sansome St   ,5689
1481,21,0,Market St & Sansome St   ,5689
3404,38L,0,Market St & Sansome St   ,5689
5327,71L,1,Market St & South Van Ness Ave ,5692
5094,7,1,Market St & South Van Ness Ave ,5692
1942,26,1,Market St & South Van Ness Ave ,5692
4864,6,1,Market St & South Van Ness Ave ,5692
5210,71,1,Market St & South Van Ness Ave ,5692
6601,K-OWL,1,Market St & South Van Ness Ave ,5692
6687,L-OWL,1,Market St & South Van Ness Ave ,5692
6866,N-OWL,1,Market St & South Van Ness Ave ,5692
1375,2,1,Market St & Steuart St,7227
1320,2,0,Market St & Steuart St,7227
638,14,1,Market St & Steuart St   ,5693
6867,N-OWL,1,Market St & Steuart St   ,5693
787,14X,1,Market St & Steuart St   ,5693
727,14L,1,Market St & Steuart St   ,5693
6389,9L,0,Market St & Stockton St   ,5694
6741,M-OWL,0,Market St & Stockton St   ,5694
6559,K-OWL,0,Market St & Stockton St   ,5694
6635,L-OWL,0,Market St & Stockton St   ,5694
5144,71,0,Market St & Stockton St   ,5694
4806,6,0,Market St & Stockton St   ,5694
5069,7,0,Market St & Stockton St   ,5694
5762,9,0,Market St & Stockton St   ,5694
6810,N-OWL,0,Market St & Stockton St   ,5694
5266,71L,0,Market St & Stockton St   ,5694
4807,6,0,Market St & Taylor St   ,5695
5267,71L,0,Market St & Taylor St   ,5695
5145,71,0,Market St & Taylor St   ,5695
6390,9L,0,Market St & Taylor St   ,5695
6560,K-OWL,0,Market St & Taylor St   ,5695
5763,9,0,Market St & Taylor St   ,5695
6811,N-OWL,0,Market St & Taylor St   ,5695
6636,L-OWL,0,Market St & Taylor St   ,5695
6742,M-OWL,0,Market St & Taylor St   ,5695
5070,7,0,Market St & Taylor St   ,5695
4808,6,0,Market St & Van Ness Ave   ,5696
5071,7,0,Market St & Van Ness Ave   ,5696
6561,K-OWL,0,Market St & Van Ness Ave   ,5696
6812,N-OWL,0,Market St & Van Ness Ave   ,5696
5146,71,0,Market St & Van Ness Ave   ,5696
6637,L-OWL,0,Market St & Van Ness Ave   ,5696
6743,M-OWL,0,Market St & Van Ness Ave   ,5696
5268,71L,0,Market St & Van Ness Ave   ,5696
3053,36,1,Marview Way & Panorama Dr   ,5697
2010,27,0,Mason St & Ellis St  ,5357
2011,27,0,Mason St & O'Farrell St ,7315
2380,29,1,Mason St (Presidio)/Presidio Bank,5380
2261,29,0,Mason St (Presidio)/Presidio Bank,5379
4809,6,0,Masonic Ave & Frederick St  ,5704
3721,43,1,Masonic Ave & Fulton St  ,5706
3636,43,0,Masonic Ave & Fulton St  ,5705
2790,31BX,0,Masonic Ave & Geary Blvd  ,5710
2808,31BX,1,Masonic Ave & Geary Blvd  ,5709
3637,43,0,Masonic Ave & Geary Blvd  ,5710
3722,43,1,Masonic Ave & Geary Blvd  ,5709
3638,43,0,Masonic Ave & Golden Gate Ave ,5708
3723,43,1,Masonic Ave & Golden Gate Ave ,5707
4810,6,0,Masonic Ave & Haight St  ,5711
3191,37,1,Masonic Ave & Haight St  ,5711
3639,43,0,Masonic Ave & Haight St  ,5712
3724,43,1,Masonic Ave & Haight St  ,5713
3142,37,0,Masonic Ave & Haight St  ,5711
3725,43,1,Masonic Ave & Hayes St  ,5714
3640,43,0,Masonic Ave & Hayes St  ,5715
3726,43,1,Masonic Ave & Oak St  ,5716
3641,43,0,Masonic Ave & Oak St  ,5717
3727,43,1,Masonic Ave & Turk St  ,5718
2809,31BX,1,Masonic Ave & Turk St  ,5718
3642,43,0,Masonic Ave & Turk St  ,5719
4407,5,1,McAllister  St. & Jones,7563
4354,5,0,McAllister  St. & Jones,7563
4408,5,1,Mcallister St & 7th St  ,5383
4355,5,0,Mcallister St & 7th St  ,5383
4409,5,1,Mcallister St & Baker St  ,5385
4356,5,0,Mcallister St & Baker St  ,5384
4410,5,1,Mcallister St & Broderick St  ,5387
4357,5,0,Mcallister St & Broderick St  ,5386
4411,5,1,Mcallister St & Central Ave  ,5388
4358,5,0,Mcallister St & Divisadero St ,5389
4412,5,1,Mcallister St & Divisadero St ,5390
4359,5,0,Mcallister St & Fillmore St  ,5391
4413,5,1,Mcallister St & Fillmore St  ,5392
4360,5,0,Mcallister St & Gough St  ,5393
4414,5,1,Mcallister St & Gough St  ,5394
4361,5,0,Mcallister St & Hyde St  ,5395
4415,5,1,Mcallister St & Hyde St   ,5396
4416,5,1,Mcallister St & Laguna St  ,5399
4362,5,0,Mcallister St & Laguna St  ,5398
4363,5,0,Mcallister St & Larkin St  ,5397
4364,5,0,Mcallister St & Pierce St  ,5400
4417,5,1,Mcallister St & Pierce St  ,5401
4365,5,0,Mcallister St & Polk St  ,5402
4418,5,1,Mcallister St & Polk St  ,5403
4419,5,1,Mcallister St & Van Ness Ave  ,5405
4366,5,0,Mcallister St & Van Ness Ave  ,5404
4420,5,1,Mcallister St & Webster St  ,5407
4367,5,0,Mcallister St & Webster St  ,5406
1891,26,0,Mccoppin St & Gough St  ,5416
2381,29,1,Mcdowell Ave & Cowles St  ,5409
2262,29,0,Mcdowell Ave & Cowles St  ,5408
2263,29,0,Mcdowell Ave & Lincoln Blvd  ,5410
6139,91,1,Mendell St & Cargo Way   ,5505
6140,91,1,Mendell St & Newhall St  ,5507
6030,91,0,Mendell St & Newhall St  ,5508
2382,29,1,Merchant St & Lincoln Blvd   ,5411
2264,29,0,Merchant St & Lincoln Blvd   ,5412
1112,19,0,Middle Point Rd & Innes Ave  ,5500
3868,44,1,Middle Point Rd & Innes Ave  ,5500
3800,44,0,Middle Point Rd & West Point Rd,5503
1197,19,1,Middle Point Rd & West Point Rd,5503
1113,19,0,Middle Point Rd & West Point Rd,5502
3869,44,1,Middle Point Rd & West Point Rd,5502
3728,43,1,Miraloma Dr & Bengal Aly  ,5514
3643,43,0,Miraloma Dr & Juanita Way  ,5515
3729,43,1,Miraloma Dr & Juanita Way   ,5516
3730,43,1,Miraloma Dr & Marne Ave  ,5517
3644,43,0,Miraloma Dr & Marne Ave   ,5518
3645,43,0,Miraloma Dr & Yerba Buena Ave ,5519
5917,90,1,Mission St & 11th St   ,5545
1892,26,0,Mission St & 11th St   ,5545
639,14,1,Mission St & 11th St   ,5544
728,14L,1,Mission St & 11th St   ,5544
586,14,0,Mission St & 11th St   ,5545
4010,47,1,Mission St & 11th St   ,5545
688,14L,0,Mission St & 11th St   ,5545
640,14,1,Mission St & 13th St  ,5546
4265,49,1,Mission St & 13th St  ,5546
641,14,1,Mission St & 14th St  ,5547
587,14,0,Mission St & 14th St  ,5548
4266,49,1,Mission St & 14th St  ,5547
4217,49,0,Mission St & 14th St  ,5548
588,14,0,Mission St & 15th St  ,5550
642,14,1,Mission St & 15th St  ,5549
4267,49,1,Mission St & 15th St  ,5549
4218,49,0,Mission St & 15th St  ,5550
2899,33,1,Mission St & 16th St  ,5552
689,14L,0,Mission St & 16th St  ,5552
4268,49,1,Mission St & 16th St  ,5551
589,14,0,Mission St & 16th St  ,5552
729,14L,1,Mission St & 16th St  ,5551
643,14,1,Mission St & 16th St  ,5551
4219,49,0,Mission St & 16th St  ,5552
730,14L,1,Mission St & 18th St  ,5553
590,14,0,Mission St & 18th St  ,5554
644,14,1,Mission St & 18th St  ,5553
2852,33,0,Mission St & 18th St  ,5553
4269,49,1,Mission St & 18th St  ,5553
4220,49,0,Mission St & 18th St  ,5554
690,14L,0,Mission St & 18th St  ,5554
645,14,1,Mission St & 19th St  ,5555
